# lambda =           0.0000000000000000E+00
# m =           1.0000000000000000E+00
# t_perp =           2.0000000000000001E-01
          0.0000000000000000E+00          0.0000000000000000E+00          0.0000000000000000E+00         -3.2000000000000002E+00         -2.7999999999999998E+00          2.7999999999999998E+00          3.2000000000000002E+00
          3.1415926535897934E-02          3.1415926535897934E-02          0.0000000000000000E+00         -3.1996710222060902E+00         -2.7996710222060899E+00          2.7996710222060890E+00          3.1996710222060889E+00
          6.2831853071795868E-02          6.2831853071795868E-02          0.0000000000000000E+00         -3.1986841970626196E+00         -2.7986841970626188E+00          2.7986841970626193E+00          3.1986841970626192E+00
          9.4247779607693788E-02          9.4247779607693788E-02          0.0000000000000000E+00         -3.1970398493200451E+00         -2.7970398493200457E+00          2.7970398493200452E+00          3.1970398493200451E+00
          1.2566370614359174E-01          1.2566370614359174E-01          0.0000000000000000E+00         -3.1947385203482979E+00         -2.7947385203482971E+00          2.7947385203482975E+00          3.1947385203482970E+00
          1.5707963267948966E-01          1.5707963267948966E-01          0.0000000000000000E+00         -3.1917809683164564E+00         -2.7917809683164565E+00          2.7917809683164565E+00          3.1917809683164573E+00
          1.8849555921538758E-01          1.8849555921538758E-01          0.0000000000000000E+00         -3.1881681684461398E+00         -2.7881681684461399E+00          2.7881681684461403E+00          3.1881681684461403E+00
          2.1991148575128555E-01          2.1991148575128555E-01          0.0000000000000000E+00         -3.1839013133404710E+00         -2.7839013133404706E+00          2.7839013133404711E+00          3.1839013133404710E+00
          2.5132741228718347E-01          2.5132741228718347E-01          0.0000000000000000E+00         -3.1789818133910330E+00         -2.7789818133910327E+00          2.7789818133910331E+00          3.1789818133910326E+00
          2.8274333882308139E-01          2.8274333882308139E-01          0.0000000000000000E+00         -3.1734112972657802E+00         -2.7734112972657803E+00          2.7734112972657807E+00          3.1734112972657802E+00
          3.1415926535897931E-01          3.1415926535897931E-01          0.0000000000000000E+00         -3.1671916124815085E+00         -2.7671916124815090E+00          2.7671916124815081E+00          3.1671916124815080E+00
          3.4557519189487723E-01          3.4557519189487723E-01          0.0000000000000000E+00         -3.1603248260650214E+00         -2.7603248260650224E+00          2.7603248260650224E+00          3.1603248260650223E+00
          3.7699111843077515E-01          3.7699111843077515E-01          0.0000000000000000E+00         -3.1528132253078591E+00         -2.7528132253078597E+00          2.7528132253078592E+00          3.1528132253078591E+00
          4.0840704496667313E-01          4.0840704496667313E-01          0.0000000000000000E+00         -3.1446593186200538E+00         -2.7446593186200543E+00          2.7446593186200539E+00          3.1446593186200547E+00
          4.3982297150257110E-01          4.3982297150257110E-01          0.0000000000000000E+00         -3.1358658364891419E+00         -2.7358658364891411E+00          2.7358658364891406E+00          3.1358658364891414E+00
          4.7123889803846897E-01          4.7123889803846897E-01          0.0000000000000000E+00         -3.1264357325513696E+00         -2.7264357325513702E+00          2.7264357325513693E+00          3.1264357325513696E+00
          5.0265482457436694E-01          5.0265482457436694E-01          0.0000000000000000E+00         -3.1163721847829118E+00         -2.7163721847829114E+00          2.7163721847829105E+00          3.1163721847829104E+00
          5.3407075111026492E-01          5.3407075111026492E-01          0.0000000000000000E+00         -3.1056785968196432E+00         -2.7056785968196433E+00          2.7056785968196442E+00          3.1056785968196436E+00
          5.6548667764616278E-01          5.6548667764616278E-01          0.0000000000000000E+00         -3.0943585994150866E+00         -2.6943585994150876E+00          2.6943585994150867E+00          3.0943585994150866E+00
          5.9690260418206065E-01          5.9690260418206065E-01          0.0000000000000000E+00         -3.0824160520470065E+00         -2.6824160520470066E+00          2.6824160520470062E+00          3.0824160520470065E+00
          6.2831853071795862E-01          6.2831853071795862E-01          0.0000000000000000E+00         -3.0698550446842749E+00         -2.6698550446842755E+00          2.6698550446842768E+00          3.0698550446842772E+00
          6.5973445725385649E-01          6.5973445725385649E-01          0.0000000000000000E+00         -3.0566798997267370E+00         -2.6566798997267367E+00          2.6566798997267385E+00          3.0566798997267384E+00
          6.9115038378975446E-01          6.9115038378975446E-01          0.0000000000000000E+00         -3.0428951741320254E+00         -2.6428951741320250E+00          2.6428951741320259E+00          3.0428951741320258E+00
          7.2256631032565244E-01          7.2256631032565244E-01          0.0000000000000000E+00         -3.0285056617447021E+00         -2.6285056617447031E+00          2.6285056617447013E+00          3.0285056617447017E+00
          7.5398223686155030E-01          7.5398223686155030E-01          0.0000000000000000E+00         -3.0135163958444688E+00         -2.6135163958444685E+00          2.6135163958444689E+00          3.0135163958444693E+00
          7.8539816339744828E-01          7.8539816339744828E-01          0.0000000000000000E+00         -2.9979326519318135E+00         -2.5979326519318140E+00          2.5979326519318127E+00          2.9979326519318130E+00
          8.1681408993334625E-01          8.1681408993334625E-01          0.0000000000000000E+00         -2.9817599507712300E+00         -2.5817599507712292E+00          2.5817599507712292E+00          2.9817599507712291E+00
          8.4823001646924423E-01          8.4823001646924423E-01          0.0000000000000000E+00         -2.9650040617139437E+00         -2.5650040617139438E+00          2.5650040617139438E+00          2.9650040617139428E+00
          8.7964594300514221E-01          8.7964594300514221E-01          0.0000000000000000E+00         -2.9476710063242222E+00         -2.5476710063242223E+00          2.5476710063242209E+00          2.9476710063242204E+00
          9.1106186954103996E-01          9.1106186954103996E-01          0.0000000000000000E+00         -2.9297670623355239E+00         -2.5297670623355240E+00          2.5297670623355226E+00          2.9297670623355221E+00
          9.4247779607693793E-01          9.4247779607693793E-01          0.0000000000000000E+00         -2.9112987679652522E+00         -2.5112987679652523E+00          2.5112987679652519E+00          2.9112987679652513E+00
          9.7389372261283591E-01          9.7389372261283591E-01          0.0000000000000000E+00         -2.8922729266195355E+00         -2.4922729266195360E+00          2.4922729266195365E+00          2.8922729266195373E+00
          1.0053096491487339E+00          1.0053096491487339E+00          0.0000000000000000E+00         -2.8726966120223931E+00         -2.4726966120223932E+00          2.4726966120223937E+00          2.8726966120223936E+00
          1.0367255756846319E+00          1.0367255756846319E+00          0.0000000000000000E+00         -2.8525771738069157E+00         -2.4525771738069158E+00          2.4525771738069149E+00          2.8525771738069152E+00
          1.0681415022205298E+00          1.0681415022205298E+00          0.0000000000000000E+00         -2.8319222436095761E+00         -2.4319222436095762E+00          2.4319222436095749E+00          2.8319222436095752E+00
          1.0995574287564276E+00          1.0995574287564276E+00          0.0000000000000000E+00         -2.8107397417127169E+00         -2.4107397417127165E+00          2.4107397417127170E+00          2.8107397417127173E+00
          1.1309733552923256E+00          1.1309733552923256E+00          0.0000000000000000E+00         -2.7890378842844883E+00         -2.3890378842844888E+00          2.3890378842844875E+00          2.7890378842844870E+00
          1.1623892818282235E+00          1.1623892818282235E+00          0.0000000000000000E+00         -2.7668251912701662E+00         -2.3668251912701659E+00          2.3668251912701663E+00          2.7668251912701671E+00
          1.1938052083641213E+00          1.1938052083641213E+00          0.0000000000000000E+00         -2.7441104949940187E+00         -2.3441104949940184E+00          2.3441104949940188E+00          2.7441104949940192E+00
          1.2252211349000193E+00          1.2252211349000193E+00          0.0000000000000000E+00         -2.7209029495363697E+00         -2.3209029495363707E+00          2.3209029495363702E+00          2.7209029495363697E+00
          1.2566370614359172E+00          1.2566370614359172E+00          0.0000000000000000E+00         -2.6972120409568339E+00         -2.2972120409568331E+00          2.2972120409568335E+00          2.6972120409568343E+00
          1.2880529879718150E+00          1.2880529879718150E+00          0.0000000000000000E+00         -2.6730475984414284E+00         -2.2730475984414285E+00          2.2730475984414280E+00          2.6730475984414284E+00
          1.3194689145077130E+00          1.3194689145077130E+00          0.0000000000000000E+00         -2.6484198064587323E+00         -2.2484198064587324E+00          2.2484198064587324E+00          2.6484198064587323E+00
          1.3508848410436110E+00          1.3508848410436110E+00          0.0000000000000000E+00         -2.6233392180184301E+00         -2.2233392180184302E+00          2.2233392180184288E+00          2.6233392180184296E+00
          1.3823007675795089E+00          1.3823007675795089E+00          0.0000000000000000E+00         -2.5978167691345608E+00         -2.1978167691345605E+00          2.1978167691345596E+00          2.5978167691345595E+00
          1.4137166941154069E+00          1.4137166941154069E+00          0.0000000000000000E+00         -2.5718637946056102E+00         -2.1718637946056094E+00          2.1718637946056099E+00          2.5718637946056102E+00
          1.4451326206513049E+00          1.4451326206513049E+00          0.0000000000000000E+00         -2.5454920452342651E+00         -2.1454920452342652E+00          2.1454920452342656E+00          2.5454920452342664E+00
          1.4765485471872026E+00          1.4765485471872026E+00          0.0000000000000000E+00         -2.5187137066214227E+00         -2.1187137066214228E+00          2.1187137066214228E+00          2.5187137066214227E+00
          1.5079644737231006E+00          1.5079644737231006E+00          0.0000000000000000E+00         -2.4915414196817935E+00         -2.0915414196817941E+00          2.0915414196817936E+00          2.4915414196817935E+00
          1.5393804002589986E+00          1.5393804002589986E+00          0.0000000000000000E+00         -2.4639883030423362E+00         -2.0639883030423358E+00          2.0639883030423349E+00          2.4639883030423348E+00
          1.5707963267948966E+00          1.5707963267948966E+00          0.0000000000000000E+00         -2.4360679774997891E+00         -2.0360679774997892E+00          2.0360679774997896E+00          2.4360679774997900E+00
          1.6022122533307945E+00          1.6022122533307945E+00          0.0000000000000000E+00         -2.4077945927299229E+00         -2.0077945927299226E+00          2.0077945927299226E+00          2.4077945927299225E+00
          1.6336281798666925E+00          1.6336281798666925E+00          0.0000000000000000E+00         -2.3791828564585273E+00         -1.9791828564585270E+00          1.9791828564585263E+00          2.3791828564585265E+00
          1.6650441064025905E+00          1.6650441064025905E+00          0.0000000000000000E+00         -2.3502480663230330E+00         -1.9502480663230326E+00          1.9502480663230324E+00          2.3502480663230321E+00
          1.6964600329384885E+00          1.6964600329384885E+00          0.0000000000000000E+00         -2.3210061446735089E+00         -1.9210061446735085E+00          1.9210061446735092E+00          2.3210061446735093E+00
          1.7278759594743864E+00          1.7278759594743864E+00          0.0000000000000000E+00         -2.2914736765828723E+00         -1.8914736765828726E+00          1.8914736765828715E+00          2.2914736765828714E+00
          1.7592918860102844E+00          1.7592918860102844E+00          0.0000000000000000E+00         -2.2616679513580995E+00         -1.8616679513580994E+00          1.8616679513580989E+00          2.2616679513580991E+00
          1.7907078125461819E+00          1.7907078125461819E+00          0.0000000000000000E+00         -2.2316070078668835E+00         -1.8316070078668836E+00          1.8316070078668836E+00          2.2316070078668839E+00
          1.8221237390820799E+00          1.8221237390820799E+00          0.0000000000000000E+00         -2.2013096840170894E+00         -1.8013096840170895E+00          1.8013096840170892E+00          2.2013096840170894E+00
          1.8535396656179779E+00          1.8535396656179779E+00          0.0000000000000000E+00         -2.1707956707490212E+00         -1.7707956707490216E+00          1.7707956707490213E+00          2.1707956707490217E+00
          1.8849555921538759E+00          1.8849555921538759E+00          0.0000000000000000E+00         -2.1400855709221194E+00         -1.7400855709221199E+00          1.7400855709221204E+00          2.1400855709221203E+00
          1.9163715186897738E+00          1.9163715186897738E+00          0.0000000000000000E+00         -2.1092009634972513E+00         -1.7092009634972509E+00          1.7092009634972509E+00          2.1092009634972513E+00
