# m =           1.0000000000000000E+00
# t_perp =           2.0000000000000001E-01
# mu =           0.0000000000000000E+00
# eta =           2.9999999329447746E-02
# nk = 251
# columns: Lambda Mx_from_chi My_from_chichi_fix_x chi_fix_y chi_fs_x chi_fs_y chi_tot_x chi_tot_y
         0.0000000000000000E+000         -4.0271114975428967E-019          3.3366418223870539E-019         -6.2338914455508497E-020          1.6050571324855462E-002          0.0000000000000000E+000         -1.3225788510543777E-313         -6.2338914455508497E-020          1.6050571324855462E-002
         9.9999997764825821E-003         -4.0263570424996534E-019          1.6047235893193009E-004          7.7428015657636872E-020          1.6043901178897858E-002         -0.0000000000000000E+000         -7.3470732168290952E-314          7.7428015657636872E-020          1.6043901178897858E-002
         1.9999999552965164E-002         -4.0069064205088913E-019          3.2081141109683762E-004          3.1158443285270941E-019          1.6023909970855076E-002          0.0000000000000000E+000          3.2835697880839505E-314          3.1158443285270941E-019          1.6023909970855076E-002
         2.9999999329447746E-002         -3.9870317617419998E-019          4.8088423351818677E-004          8.5908751369782020E-020          1.5990655228996047E-002          0.0000000000000000E+000          9.1717530564317527E-314          8.5908751369782020E-020          1.5990655228996047E-002
         3.9999999105930328E-002         -3.9918999242108090E-019          6.4055866758889600E-004         -1.8327200292220165E-019          1.5944232298946162E-002         -0.0000000000000000E+000          9.9154842715751114E-314         -1.8327200292220165E-019          1.5944232298946162E-002
         4.9999997019767761E-002         -3.9920210775528509E-019          7.9970366369685282E-004          1.8084893557587446E-019          1.5884773562693272E-002         -0.0000000000000000E+000          9.0642871446418549E-314          1.8084893557587446E-019          1.5884773562693272E-002
         5.9999998658895493E-002         -3.9977152867500732E-019          9.5818979390971577E-004         -2.9473310085325217E-019          1.5812447284299948E-002          0.0000000000000000E+000          8.1924427520200348E-314         -2.9473310085325217E-019          1.5812447284299948E-002
         7.0000000298023224E-002         -4.0241597669870767E-019          1.1158893378818853E-003         -2.3415641719507256E-019          1.5727456340340892E-002          0.0000000000000000E+000          7.3019615066045223E-314         -2.3415641719507256E-019          1.5727456340340892E-002
         7.9999998211860657E-002         -4.0377564761462222E-019          1.2726767696030574E-003         -3.7777822717737481E-020          1.5630036545576306E-002          0.0000000000000000E+000          6.2537910498365036E-314         -3.7777822717737481E-020          1.5630036545576306E-002
         8.9999996125698090E-002         -4.0538974054882454E-019          1.4284291933043601E-003         -2.8504083146794345E-019          1.5520454693183085E-002          0.0000000000000000E+000          5.0850805906656619E-314         -2.8504083146794345E-019          1.5520454693183085E-002
         9.9999994039535522E-002         -4.0656162378457428E-019          1.5830264673750609E-003          5.0664135423204784E-020          1.5399006571259352E-002          0.0000000000000000E+000          3.9128267796384005E-314          5.0664135423204784E-020          1.5399006571259352E-002
         1.0999999940395355E-001         -4.0636777829288132E-019          1.7363516553382339E-003         -1.1895057881969818E-020          1.5266014571376033E-002          0.0000000000000000E+000          2.8486677291313262E-314         -1.1895057881969818E-020          1.5266014571376033E-002
         1.1999999731779099E-001         -4.0708808998102074E-019          1.8882908249428193E-003         -1.3216730979966465E-019          1.5121825688938514E-002          0.0000000000000000E+000          1.9637147571501074E-314         -1.3216730979966465E-019          1.5121825688938514E-002
         1.2999999523162842E-001         -4.0687276745039193E-019          2.0387339640570196E-003          1.7523182490938872E-019          1.4966808410879745E-002          0.0000000000000000E+000          1.2830211910028193E-314          1.7523182490938872E-019          1.4966808410879745E-002
         1.4000000059604645E-001         -4.0596576880034000E-019          2.1875748378549975E-003          6.1678077906510168E-021          1.4801350379831065E-002          0.0000000000000000E+000          7.9532760218626313E-315          6.1678077906510168E-021          1.4801350379831065E-002
         1.4999999105930328E-001         -4.0602964960582164E-019          2.3347107308913954E-003         -1.8943981071285268E-020          1.4625856291419713E-002          0.0000000000000000E+000          4.6819166660224740E-315         -1.8943981071285268E-020          1.4625856291419713E-002
         1.5999999642372131E-001         -4.0560423584919437E-019          2.4800438094343359E-003          1.0402668675481938E-019          1.4440743824628994E-002          0.0000000000000000E+000          2.6195970515949247E-315          1.0402668675481938E-019          1.4440743824628994E-002
         1.7000000178813934E-001         -4.0513201281190262E-019          2.6234798189115069E-003         -9.5821299604756866E-021          1.4246442681799145E-002          0.0000000000000000E+000          1.3941442814451510E-315         -9.5821299604756866E-021          1.4246442681799145E-002
         1.7999999225139618E-001         -4.0516863413573476E-019          2.7649288537681116E-003          2.2578582090776043E-021          1.4043391268809845E-002          0.0000000000000000E+000          7.0621463775392235E-316          2.2578582090776043E-021          1.4043391268809845E-002
         1.8999999761581421E-001         -4.0596466725574089E-019          2.9043060508775007E-003         -1.6146439680525697E-019          1.3832033199525024E-002          0.0000000000000000E+000          3.4070777312590924E-316         -1.6146439680525697E-019          1.3832033199525024E-002
         2.0000000298023224E-001         -4.0687662218256905E-019          3.0415303738876823E-003         -2.0926490718280237E-020          1.3612816679946512E-002          0.0000000000000000E+000          1.5663133923645369E-316         -2.0926490718280237E-020          1.3612816679946512E-002
