          0.0000000000000000E+00          0.0000000000000000E+00          0.0000000000000000E+00         -2.2000000000000002E+00         -1.8000000000000000E+00          1.8000000000000000E+00          2.2000000000000002E+00
          3.1415926535897934E-02          3.1415926535897934E-02          0.0000000000000000E+00         -2.1997532649633209E+00         -1.7997532649633210E+00          1.7997532649633217E+00          2.1997532649633218E+00
          6.2831853071795868E-02          6.2831853071795868E-02          0.0000000000000000E+00         -2.1990131207314629E+00         -1.7990131207314624E+00          1.7990131207314624E+00          2.1990131207314625E+00
          9.4247779607693788E-02          9.4247779607693788E-02          0.0000000000000000E+00         -2.1977797499239404E+00         -1.7977797499239401E+00          1.7977797499239394E+00          2.1977797499239395E+00
          1.2566370614359174E-01          1.2566370614359174E-01          0.0000000000000000E+00         -2.1960534568565429E+00         -1.7960534568565434E+00          1.7960534568565429E+00          2.1960534568565433E+00
          1.5707963267948966E-01          1.5707963267948966E-01          0.0000000000000000E+00         -2.1938346674662559E+00         -1.7938346674662560E+00          1.7938346674662564E+00          2.1938346674662563E+00
          1.8849555921538758E-01          1.8849555921538758E-01          0.0000000000000000E+00         -2.1911239292061597E+00         -1.7911239292061598E+00          1.7911239292061598E+00          2.1911239292061597E+00
          2.1991148575128555E-01          2.1991148575128555E-01          0.0000000000000000E+00         -2.1879219109103589E+00         -1.7879219109103595E+00          1.7879219109103592E+00          2.1879219109103594E+00
          2.5132741228718347E-01          2.5132741228718347E-01          0.0000000000000000E+00         -2.1842294026289553E+00         -1.7842294026289560E+00          1.7842294026289560E+00          2.1842294026289557E+00
          2.8274333882308139E-01          2.8274333882308139E-01          0.0000000000000000E+00         -2.1800473154331153E+00         -1.7800473154331151E+00          1.7800473154331156E+00          2.1800473154331153E+00
          3.1415926535897931E-01          3.1415926535897931E-01          0.0000000000000000E+00         -2.1753766811902753E+00         -1.7753766811902751E+00          1.7753766811902749E+00          2.1753766811902748E+00
          3.4557519189487723E-01          3.4557519189487723E-01          0.0000000000000000E+00         -2.1702186523095475E+00         -1.7702186523095480E+00          1.7702186523095482E+00          2.1702186523095479E+00
          3.7699111843077515E-01          3.7699111843077515E-01          0.0000000000000000E+00         -2.1645745014573774E+00         -1.7645745014573777E+00          1.7645745014573773E+00          2.1645745014573774E+00
          4.0840704496667313E-01          4.0840704496667313E-01          0.0000000000000000E+00         -2.1584456212435317E+00         -1.7584456212435311E+00          1.7584456212435309E+00          2.1584456212435312E+00
          4.3982297150257110E-01          4.3982297150257110E-01          0.0000000000000000E+00         -2.1518335238774955E+00         -1.7518335238774956E+00          1.7518335238774947E+00          2.1518335238774950E+00
          4.7123889803846897E-01          4.7123889803846897E-01          0.0000000000000000E+00         -2.1447398407953537E+00         -1.7447398407953532E+00          1.7447398407953529E+00          2.1447398407953528E+00
          5.0265482457436694E-01          5.0265482457436694E-01          0.0000000000000000E+00         -2.1371663222572623E+00         -1.7371663222572624E+00          1.7371663222572620E+00          2.1371663222572614E+00
          5.3407075111026492E-01          5.3407075111026492E-01          0.0000000000000000E+00         -2.1291148369155968E+00         -1.7291148369155962E+00          1.7291148369155966E+00          2.1291148369155968E+00
          5.6548667764616278E-01          5.6548667764616278E-01          0.0000000000000000E+00         -2.1205873713538868E+00         -1.7205873713538862E+00          1.7205873713538866E+00          2.1205873713538872E+00
          5.9690260418206065E-01          5.9690260418206065E-01          0.0000000000000000E+00         -2.1115860295966598E+00         -1.7115860295966598E+00          1.7115860295966603E+00          2.1115860295966602E+00
