# m =           1.0000000000000000E+00
# t_perp =           2.0000000000000001E-01
# mu =           2.0000000000000001E-01
# d =           1.0000000000000000E+00
# delta=          1.0000000000000000E-03
# nk=101
# columns: Lambda Mx My
          0.0000000000000000E+00         -8.2785669151223872E-19          2.9059910220342766E-19
          9.9999997764825821E-03         -1.0052863688318932E-19          1.6048185067154343E-04
          1.9999999552965164E-02          5.2266175898585594E-19          3.2083036608019001E-04
          2.9999999329447746E-02         -4.9443275231865170E-20          4.8091259499702101E-04
          3.9999999105930328E-02          1.1935151745834693E-18          6.4059635104559928E-04
          4.9999997019767761E-02          4.7751235374403235E-19          7.9975055755354240E-04
          5.9999998658895493E-02          1.4787918191446244E-18          9.5824576048623490E-04
          7.0000000298023224E-02         -7.5129970756450674E-19          1.1159542145078587E-03
          7.9999998211860657E-02         -1.9258644608800451E-19          1.2727503699470459E-03
          8.9999996125698090E-02          4.6280266051082048E-19          1.4285113088919072E-03
          9.9999994039535522E-02          4.5889141259909945E-19          1.5831168692186394E-03
          1.0999999940395355E-01          8.5537291286769330E-20          1.7364500957195537E-03
          1.1999999731779099E-01          2.6664507502515765E-19          1.8883970392111285E-03
          1.2999999523162842E-01          1.6350716813564355E-19          2.0388476726189556E-03
          1.4000000059604645E-01         -3.1451534837948286E-19          2.1876957481472754E-03
          1.4999999105930328E-01          4.8142360165575338E-19          2.3348385393050976E-03
          1.5999999642372131E-01          3.6366102866154317E-19          2.4801782034302375E-03
          1.7000000178813934E-01         -7.7680784611920935E-19          2.6236204788828935E-03
          1.7999999225139618E-01         -1.1091363779227261E-18          2.7650754549668768E-03
          1.8999999761581421E-01         -1.7600615602744781E-19          2.9044582653601535E-03
          2.0000000298023224E-01          1.0631792149600036E-18          3.0416878721998930E-03
