# m =           1.0000000000000000E+00
# t_perp =           2.0000000000000001E-01
# mu =           1.5000000000000000E+00
# d =           1.0000000000000000E+00
# delta=          1.0000000000000000E-03
# nk=101
# columns: Lambda Mx My
          0.0000000000000000E+00         -1.6472773256549498E-17          2.6825548883924842E-17
          9.9999997764825821E-03          3.7901352698633346E-17          8.6662524096291845E-06
          1.9999999552965164E-02         -8.9487864245428884E-18          1.6767142255261014E-05
          2.9999999329447746E-02         -1.6855012712790825E-17          2.5364325567307332E-05
          3.9999999105930328E-02          1.2180646322641578E-17          3.8376262925948937E-05
          4.9999997019767761E-02         -3.2428666598850424E-17          4.4078956653237646E-05
          5.9999998658895493E-02          2.3935476785676652E-17          4.9884580408623261E-05
          7.0000000298023224E-02          2.4140902328170524E-17          5.9729377311541152E-05
          7.9999998211860657E-02          1.4473402843066762E-17          6.3795585661646588E-05
          8.9999996125698090E-02         -1.4179804168302134E-17          6.5801346274866544E-05
          9.9999994039535522E-02          1.0615466940925027E-17          6.7946026497854031E-05
          1.0999999940395355E-01         -2.7219564597466094E-17          7.0344940726562433E-05
          1.1999999731779099E-01          8.5394445710862992E-18          6.8953121771363367E-05
          1.2999999523162842E-01          2.5736011259124593E-18          9.9235096166599404E-05
          1.4000000059604645E-01          1.0600502166306268E-17          1.3660243165840679E-04
          1.4999999105930328E-01         -1.1232763893948829E-17          1.6806422511646352E-04
          1.5999999642372131E-01          2.7018220357140976E-18          1.8380337393046549E-04
          1.7000000178813934E-01          1.1027678459969020E-17          1.8871783128685606E-04
          1.7999999225139618E-01         -1.1296364186078555E-17          1.9376594661025360E-04
          1.8999999761581421E-01          9.7026156891807370E-18          1.8638249996695100E-04
          2.0000000298023224E-01         -1.1922844068982049E-17          1.8688568869206531E-04
